app,review,stars,at,userName,thumbsUpCount,replyContent
Zomato,"While everything is generally fine, I've encountered an issue with cash on delivery orders.. The delivery person often don't have change, which causes inconvenience. This is a common problem for those of us who prefer or need to use cash and don't have online payment options😮‍💨",4,2025-10-05 12:09:35,Jarmin Jesica,0,
Zomato,Good service,5,2025-10-05 12:08:17,Adithya Praveen,0,
Zomato,Waste app I have ordered two items off pineapple cake and egg puff. They charged money for two items but delivered only on item. and other fees will be very high. too many offers. to grab money from customers very much frud app waste of money😠. Bad experience for me. I uninstalled this app.,1,2025-10-05 12:07:59,Kadirikommu Ganga,0,
Zomato,best for my location,5,2025-10-05 12:06:02,Rishabh Singh,0,
Zomato,we all enjoyed,5,2025-10-05 12:05:22,Mandeep Kaur,0,
Zomato,Good taste always in time,5,2025-10-05 12:05:03,suman lata,0,
Zomato,GOOD AND BEST SERVICE,5,2025-10-05 12:04:05,Mohammed Salaam,0,
Zomato,best,5,2025-10-05 12:03:29,Siddneet fan,0,
Zomato,love this app,4,2025-10-05 12:02:21,Soumyajit,0,
Zomato,"I ordered something else but received a completely different item. When I raised a complaint, there was no response from Zomato’s support team. It was a very disappointing experience, I expected better service and proper resolution. Please improve your customer support and delivery accuracy.",1,2025-10-05 12:00:41,Akash kumar,0,
Zomato,👍 it's great 😃👍😃👍😃👍,5,2025-10-05 12:00:08,yaseen rahman,0,
Zomato,"Good app, Nice offers",4,2025-10-05 11:59:21,Anoop Harilal,0,
Zomato,The app doesn't give you the option to chat with a support agent directly and makes you go through the chatbot. The chatbot also doesn't connect you to an agent if your reason isn't listed in the pre -feeded order related support.,2,2025-10-05 11:58:17,J K,0,
Zomato,good app,5,2025-10-05 11:58:16,Maya Varma,0,
Zomato,best food delivery app,5,2025-10-05 11:57:11,muhib shaikh,0,
Zomato,🥰🥰🥰,5,2025-10-05 11:55:43,srikanth sri,0,
Zomato,good appp,5,2025-10-05 11:54:03,Jharna Dutta,0,
Zomato,its excellent ✨,5,2025-10-05 11:52:37,Jyosthna Chunduru,0,
Zomato,Delivery tooks more then expected time,2,2025-10-05 11:52:36,viraat goel,0,"Hi Viraat, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest."
Zomato,best app ever for instant food anywhere 🤗,5,2025-10-05 11:51:51,Kumar Santosh,0,
Zomato,thanks for delivery boy he came correct address after we told address,5,2025-10-05 11:50:30,Usha anil,0,
Zomato,"Great app for ordering food but pls send some change with the food delivery person as all people don't have gpay like u guys, otherwise its great",5,2025-10-05 11:49:01,Rimpa Adhikary,0,
Zomato,good experience with zomato 👍,5,2025-10-05 11:48:48,Pratyush Samal,0,
Zomato,👍🏻👍🏻👍🏻👍🏻,5,2025-10-05 11:46:32,Manish More,0,
Zomato,😇👍🏻,5,2025-10-05 11:46:29,Rachit Gupta,0,"Hi Rachit, glad to hear that! Thank you for your feedback."
Zomato,i love zomato,5,2025-10-05 11:44:03,Chandan Kumar,0,
Zomato,great,5,2025-10-05 11:43:27,Puranjay Sharma,0,
Zomato,🙂 👍👍👍👍,5,2025-10-05 11:36:04,Khushvendra Singh,0,
Zomato,super,5,2025-10-05 11:35:48,Hannah Nadia,0,
Zomato,nice,3,2025-10-05 11:33:34,Nizamuddin Shaik,0,
Zomato,BAHUT AACHA HAI,3,2025-10-05 11:32:28,Danish Ansari,0,
Zomato,good,2,2025-10-05 11:29:58,satvik yadav,0,
Zomato,I used this app recent time it's app is so good,5,2025-10-05 11:29:19,Geetha rani Korada,0,
Zomato,perfect,5,2025-10-05 11:29:13,PRITI KANODIA,0,
Zomato,good,5,2025-10-05 11:28:10,Arif Hiyat,0,
Zomato,sometimes good sometimes bad hopefully delivery partners are being paid enough. overall okay,5,2025-10-05 11:27:59,SHAPTORSI CHAKRABORTY,0,
Zomato,acha aap h ye ek,5,2025-10-05 11:27:32,Muskan Kumari,0,
Zomato,Bhai paise thode Kam kar tu bhut paise add karta hai aisa lagta h hotel me khud leke aana parwadta h,5,2025-10-05 11:27:15,kailash d'souza,0,
Zomato,best experience,5,2025-10-05 11:26:35,Rajesh Sonkar,0,
Zomato,best,5,2025-10-05 11:26:27,Alisha Khan,0,
Zomato,superb delivery,5,2025-10-05 11:25:53,A,0,
Zomato,Good quality food and excellent service,5,2025-10-05 11:25:48,Krishna Saini,0,"Thank you for your deliciously kind words! If you have any food for thought or tasty suggestions, we're all ears! Keep on ordering and bon appétit!"
Zomato,"noiceeeee, but Swiggy way better😎",5,2025-10-05 11:24:45,Shresth,0,
Zomato,best aap,5,2025-10-05 11:24:11,Md sonu Khan,0,
Zomato,best app,5,2025-10-05 11:22:50,Diksha Dubey,0,
Zomato,😀😀😀,3,2025-10-05 11:21:04,Ujjwal Kumar,0,
Zomato,good,5,2025-10-05 11:20:36,Abhishek Arora,0,
Zomato,🫶🫶,5,2025-10-05 11:18:56,Simran Ali,0,
Zomato,very helpful & efficient,5,2025-10-05 11:16:13,Joyjit Mukherjee,0,
Zomato,Too expensive 😭...,1,2025-10-05 11:11:14,Anuj Jangra,0,"Hey there, apologies for the less-than-perfect experience. Could you please send us your registered contact details at psreviewsupport@zomato.com? This will help us investigate and resolve the issue for you."
Zomato,Good,5,2025-10-05 11:10:01,Nishanth 01,0,
Zomato,a very disappointment app where we cannot talk about refund status and the order are cancelled automatically a very irritating and disappointed app. swiggy is better than you 🤮 you are doing this always very bad you are loosing customers anyways. uninstalling the app 😡,1,2025-10-05 11:07:38,Krishna Chanpa,0,
Zomato,"Please bring back the customer reviews feature on restaurants. It helped us see genuine reactions before ordering and made choosing easier. I mainly used Zomato for this feature , without it, there’s hardly any difference from other delivery apps, which sometimes even provide better offers.",1,2025-10-05 11:05:23,poulima kar,1,
Zomato,wow,5,2025-10-05 11:05:03,Play ON,0,
Zomato,good 👍🏻😊,5,2025-10-05 11:02:38,Sabeera Banu,0,
Zomato,this app does not deliver food in time do not trust them,1,2025-10-05 11:01:51,Madhava Reddy Matli,0,
Zomato,Zomato food delivery 🍱🍚,5,2025-10-05 11:00:45,Madhavi U,0,
Zomato,cool,4,2025-10-05 11:00:29,Smitha Joy,0,
Zomato,Very nice and convenient app..good enough to satisfy my random craving😵‍💫s,5,2025-10-05 11:00:12,Souryadip Das,0,
Zomato,this is a excellent brilliant app,5,2025-10-05 11:00:07,Madhuri Thakre,0,
Zomato,"Okay! But, Please Allow Cash Option, Delivery Guys Always Ask For Digital Payment.",3,2025-10-05 10:59:16,Shakuntala,0,
Zomato,very nice supportable delivery partners,5,2025-10-05 10:58:47,ANSHUL ARORA,0,
Zomato,"worst app.Me and my friend try to order same food from same hotel and same location ,But my zomoto app shows 334 and his app shows 183,Worst app....",1,2025-10-05 10:58:25,Adarsh Bhat,0,
Zomato,they do not deliver food in time please do not trust their ads,2,2025-10-05 10:57:50,damodar reddy,0,
Zomato,It's good that zomato is delivering food on train this made it a lot easier for travelers to have good quality food from multiple option. Two star cut for delivery charges. Hotels listed on IRCTC app also deliveres good quality food and delievery is free.,3,2025-10-05 10:57:26,Yogita Chuler,0,
Zomato,Easy n accurate,4,2025-10-05 10:57:19,Kiran,0,
Zomato,"They don't take responsibility of any delivery. No humans at customer support. Restaurant phone numbers are wrong. If you order from Zomato, you are on your own and helpless. Pathetic.",1,2025-10-05 10:56:51,Jayaraj K P,0,
Zomato,love it,5,2025-10-05 10:56:45,kaustubh dahasahasra,0,
Zomato,very quick service and respond on every order properly,5,2025-10-05 10:55:47,Dharmendra Jangir,0,
Zomato,easy order steps and fast delivery and many offers,4,2025-10-05 10:55:23,Shivaji Abaje,0,
Zomato,this company is a very bad company they do not deliver food in time they do not inform even if they cancelled the order,1,2025-10-05 10:55:15,DEVI REDDY SUMITRA,0,
Zomato,we get good discounts when ordering thru Zomato.,4,2025-10-05 10:55:06,Sarbani Ghosh,0,
Zomato,nice app,5,2025-10-05 10:55:06,Ritesh Kamble,0,
Zomato,op,4,2025-10-05 10:55:00,Vara Laxmi,0,
Zomato,there's no proper customer care support or team which can act fast....there's no proper access to the customer care support if we have any issue with the order...,1,2025-10-05 10:54:56,Dr.Sridevi Sabbi,0,
Zomato,nice,5,2025-10-05 10:54:00,NOOR ZAMA,0,
Zomato,op,5,2025-10-05 10:53:34,Priyanshu Kushwaha,0,
Zomato,excellent,5,2025-10-05 10:51:19,Deepak Singh,0,
Zomato,very tasty food and cake,2,2025-10-05 10:50:19,Rashmi Khatun,0,
Zomato,very excited,5,2025-10-05 10:47:06,Rithick Roman Rithick,0,
Zomato,not received the items what was ordered and given a complaint and chatted with customer care service too still no response worst service. no refunds.,1,2025-10-05 10:46:56,viren Varu,0,
Zomato,good,5,2025-10-05 10:45:32,Arpita Banerjee,0,
Zomato,Good App,5,2025-10-05 10:45:16,Dinesh Kumar,0,
Zomato,mast he,5,2025-10-05 10:44:14,Rameshwari Chauhan,0,
Zomato,very good service,5,2025-10-05 10:42:29,Amit Kumar Pushpak,0,
Zomato,excellent,5,2025-10-05 10:41:13,Chandana SA,0,
Zomato,Good,5,2025-10-05 10:41:10,Santanu Majumder,0,
Zomato,nice facility,4,2025-10-05 10:41:01,SUDIPA DAS,0,
Zomato,delivery is good as expected time delivery persons also keeping prompt service,5,2025-10-05 10:39:30,Sridhar E,0,
Zomato,Very Good,5,2025-10-05 10:39:27,Shainky Kasera,0,
Zomato,very nice hai ji,5,2025-10-05 10:38:05,Dildar Amin,0,
Zomato,mast,1,2025-10-05 10:37:32,sidharth kapoor,0,
Zomato,absolutely no customer care support available. My number is being used by some Pune person to order on zomato who is completely stranger to me. The order do not reflect in my app....so can't speak to any of customer care representative. I am getting calls at 2:00am in the night for past few days....fed up with zomato,1,2025-10-05 10:37:17,Mahadev Anavkar,0,
Zomato,A great app to order food online whatever you want whenever you want from your favourite restaurants.,5,2025-10-05 10:37:17,Pradeep Sahani,0,
Zomato,good,5,2025-10-05 10:37:07,Deepak Kumar,0,
Zomato,superb,4,2025-10-05 10:36:19,Paras Ambatkar,0,
Zomato,good service,5,2025-10-05 10:34:49,Paramjeet Kaur,0,
Zomato,"zomato sirf naam ka hai, bekar khana ane me kehta h, restaurant jimmedar hai,",1,2025-10-05 10:34:36,Neeraj Kumar lal,0,
Zomato,Excellent offers Nice Gold savings 👍 👍👍,5,2025-10-05 10:33:32,Dharmender Singh,0,
Zomato,"awfully service now a days. rude customer care executives and restaurant partners. After making wait for more than 1 hour, getting order cancelled from tomato end and the customer executive someone named Ms. Kaya stating ""Team Zomato"" is not responsible for restaurant cancellingthe order. she thinks the ""Team Zomato"" only includes Mr. Goyal and the customer care centre which she is a part of. If the restaurant after accepting the order and after 1 hour getting the same cancelled, they are proud.",1,2025-10-05 10:33:32,Adv. Gokul MG,0,
Zomato,Great,5,2025-10-05 10:33:21,Aayush UPSC,0,
Zomato,good,5,2025-10-05 10:30:34,Tanuj Bhandari,0,
Zomato,Good,5,2025-10-05 10:30:26,Sanket Agate,0,
Zomato,good service,5,2025-10-05 10:30:18,Shubham Kadam,0,
Zomato,ok,5,2025-10-05 10:28:15,Sk Soyel,0,
Zomato,👎,1,2025-10-05 10:27:59,Tarique Akhtar,0,
Zomato,superbbbbb,5,2025-10-05 10:27:27,Hena Praween,0,
Zomato,👍,5,2025-10-05 10:26:47,Raghvendra Singh,0,
Zomato,nice expirience,5,2025-10-05 10:26:39,Dhairya Agarwal,0,
Zomato,nice,4,2025-10-05 10:25:34,Only Treading,0,
Zomato,very nice,5,2025-10-05 10:22:52,NabaShahid Khan,0,
Zomato,EXCELLENT SERVICE,5,2025-10-05 10:21:08,Sashank Chowdary,0,
Zomato,Such a nice app!!!🌟👍 I am using this app for so many years and i feel good have no issues just one problem its have of delivery fees which i feel little high plz check this and i want to say use this app its really good👌🤝...,4,2025-10-05 10:20:50,Tohidur,0,
Zomato,🎇🎇🎇,5,2025-10-05 10:20:43,R. S. Vhanalwad,0,
Zomato,it's amazing app Good Work keep it up🤝,4,2025-10-05 10:20:22,N. MOHAMMED HARUN BASHA,0,
Zomato,"Services went from bad to worst. They do whatever they want and then don't refund as well. This is so pathetic,I will be un installing it",1,2025-10-05 10:19:36,Amit kumar,0,
Zomato,accha h,5,2025-10-05 10:18:47,Mona Verma,0,
Zomato,good,5,2025-10-05 10:18:31,yes no,0,
Zomato,"The worst services from zomato app, don't install and don't order in zomato, please switch to local apps or Swiggy, this is my sincere advice",1,2025-10-05 10:17:36,Madan Mohan reddy,0,
Zomato,must have app,5,2025-10-05 10:16:02,Sandeep Khaneja,0,
Zomato,"for me , gold services are awesome! loving using this app!",5,2025-10-05 10:15:03,Prakhar Singh,0,
Zomato,iam enjoying alot zomato but I have cut 2 star because of the extra charges means they take to much extra charges if I am ordering 300 rupees thali they will take 400 this is to much 20 aur 30 is ok but 100,3,2025-10-05 10:12:56,Arya Akshat,0,
Zomato,very bad customer support system.. cold food delivered they take 45 minutes to deliver food for 800 meter distance... if u tell them there mistakes they end there customer service chat system... no call support,1,2025-10-05 10:12:07,vikash tiwari,0,
Zomato,very good,5,2025-10-05 10:11:51,SP Verma,0,
Zomato,"whenever I download it , it always deny to cash on delivery option worst app",1,2025-10-05 10:10:54,RUDRANSH Yadav,0,
Zomato,"nice app, food delivery on time",4,2025-10-05 10:08:45,Vaibhav Srivastava,0,
Zomato,good,5,2025-10-05 10:08:38,Kalai Vani,0,
Zomato,very good,5,2025-10-05 10:08:05,Parul Goswami,0,
Zomato,nice,5,2025-10-05 10:06:57,Siddharth ranjan.M,0,
Zomato,Great app with great offer,5,2025-10-05 10:05:51,Mohd Javed,0,
Zomato,Just a waste of time. If you are happy in life and everything is going fine in life than please go ahead and order food on zomato for destroying your mental peace. Its a challenge for some time you will go through mental trauma..,1,2025-10-05 10:02:22,Rohit Kandari,0,
Zomato,"very bad customer care response. When a complaint is made after the food is delivered late, no response is taken.",1,2025-10-05 10:01:36,Harshita Parashar,0,
Zomato,good,5,2025-10-05 09:56:29,babita choudhary,0,
Zomato,nice,5,2025-10-05 09:55:36,Sagar Sahu,0,
Zomato,easy food order and fast delivery,5,2025-10-05 09:53:08,Shaik Uzma,0,
Zomato,nice,5,2025-10-05 09:51:35,Sanoj Mantri,0,
Zomato,the best app,5,2025-10-05 09:49:22,Pravin Solanki,0,
Zomato,good,5,2025-10-05 09:46:29,Jaipreet Singh,0,
Zomato,"Rating with one star after repeatedly facing issue with order not being delivered even after being picked up from the restaurant, the customersupport canceled the order telling that they were not able to reach out to the delivery agent.",1,2025-10-05 09:46:21,CHANDAN RAJ,0,
Zomato,best,5,2025-10-05 09:46:18,saurish Paul,0,
Zomato,pls don't use this app this is very scary and money digger I ordered a order and I cancelled it because it shows 1 hour and also we have to go out and the whole 324 rupees charged as cancellation fees my mom beaten me and scolded me I have also decided to suicide my mom also told me to go and commit suicide I asked 50 percent refund that also not given,1,2025-10-05 09:46:01,Priyavarshini P,0,
Zomato,nice,3,2025-10-05 09:44:40,Jinumol Thankachan,0,
Zomato,nice,5,2025-10-05 09:43:37,Vilas More,0,
Zomato,great interface and easy to use,5,2025-10-05 09:42:59,Anything You Want,0,
Zomato,good but some restaurant food low quality,5,2025-10-05 09:38:58,Dinesh Kumar,0,
Zomato,BEST APP,5,2025-10-05 09:37:52,neeru saini,0,
Zomato,bestest ever yrr sabse ache quality delivery everything is just perfect,5,2025-10-05 09:37:32,Varsha,0,
Zomato,all round discount is good,5,2025-10-05 09:36:35,Singhrudrajput,0,
Zomato,very good App,4,2025-10-05 09:36:23,Pooja Bhardwaj,0,
Zomato,Good 👍,5,2025-10-05 09:35:39,Naveen Anjna,0,
Zomato,multiple order groupings despite having gold whats the use of this membership then also now there are no user reviews on this app which originally started as a restaurant review app,1,2025-10-05 09:35:06,Jesal Nandha,0,
Zomato,good,5,2025-10-05 09:34:37,Artyologist,0,
Zomato,something the app user experiences not giving that happy food buy. like food aroma not coming in user experiences,2,2025-10-05 09:32:21,VIJAY RANGASAMY,0,
Zomato,good,5,2025-10-05 09:32:05,Kiran Tejavath,0,
Zomato,Good,5,2025-10-05 09:31:48,Santosh Kulkarni,0,
Zomato,super app,5,2025-10-05 09:31:25,Mohit Majhi,0,
Zomato,good timing...tq,5,2025-10-05 09:28:11,Harish Koneti,0,
Zomato,A real app to get food easily...,5,2025-10-05 09:28:04,Sawanth Abhishek,0,
Zomato,price is higher than the real price of restaurants,3,2025-10-05 09:26:37,Om prakash Sahoo,0,
Zomato,bad quality and test,2,2025-10-05 09:24:43,Sujit Kumar Patel,0,
Zomato,I love zomato services and offers,5,2025-10-05 09:24:42,Shivanshu Singh,0,
Zomato,loved this,5,2025-10-05 09:23:34,Talha Anwar,0,
Zomato,nice,5,2025-10-05 09:23:03,Arjun Reddy,0,
Zomato,good service,5,2025-10-05 09:22:43,yash mehta,0,
Zomato,great,5,2025-10-05 09:19:39,Jyotiraditya Usare,0,
Zomato,very nice,5,2025-10-05 09:19:34,Ummed Singh,0,
Zomato,good,5,2025-10-05 09:19:31,PAWAN NAGARKOTI,0,
Zomato,Great 👍,5,2025-10-05 09:18:18,Platonic,0,
Zomato,vary good 👍,5,2025-10-05 09:17:01,Dipak Bahadur,0,
Zomato,no 1 food app,5,2025-10-05 09:15:28,Aakash keshvani,0,
Zomato,"I ordered a lemon mint soda in a restaurant from Zomato. When I received it, the packaging was not proper and half of the soda was spilled. I received only half bottle soda. When I raised complaint in Zomato, the customer care didn't respond properly. They simply said that they will inform the restaurant and closed the chat. How ridiculous it is. If Zomato didn't give resolution, then who will resolve my issue. Zomato's customer care is totally irresponsible. Worst customer care ever.",1,2025-10-05 09:15:17,Nathaniel Rajakumar,0,
Zomato,"better , experience but platform fee is big",4,2025-10-05 09:14:23,Nilesh Banwade,0,
Zomato,very poor customer care .,2,2025-10-05 09:13:58,Raj Kumar,0,
Zomato,good,5,2025-10-05 09:11:31,mamta rathod,0,
Zomato,very good,5,2025-10-05 09:11:22,Yaseen Yas,0,
Zomato,not delivery is there 30 kilometres not only 20 km to best waste waste,1,2025-10-05 09:10:47,R Bharathi,0,
Zomato,super,5,2025-10-05 09:10:05,securtrac solutions,0,
Zomato,good,3,2025-10-05 09:10:03,Fiza Mulla,0,
Zomato,bhaiya yrr COD ka option khol do mera khana order karna hai case pada hai mere pass ❤,2,2025-10-05 09:09:33,Ashu,0,
Zomato,crank calls eventhough not ordered ?,1,2025-10-05 09:09:30,YeshuaRaj G,0,
Zomato,excellent,5,2025-10-05 09:09:00,MANOJ Ovalekar,0,
Zomato,very useful app,5,2025-10-05 09:08:50,Madhusmita Biswal,0,
Zomato,very nice survice,5,2025-10-05 09:08:36,राहुल सिंह ओज,0,
Zomato,good,4,2025-10-05 09:07:51,Johnson Reagan,0,
Zomato,good service 👍 or good price,5,2025-10-05 09:07:41,Vicky Goswami,0,
Zomato,nice,5,2025-10-05 09:07:39,Pravin Dekate,0,
Zomato,worst service ever... don't try even for single time .. worst ever .. and there is pure negligence in service,1,2025-10-05 09:07:37,Arun V Gopinath,0,
Zomato,nice,5,2025-10-05 09:07:34,Kumar Aditya,0,
Zomato,good,5,2025-10-05 09:07:03,Devi Kamidi,0,
Zomato,very good app,5,2025-10-05 09:06:46,Harsh Singh,0,
Zomato,We had the worst experience with this service. Though we booked food 12 hours before while traveling in train zomato failed to deliver the food. There's no contact details of the delivery boy and not even they're interested to inform if they couldn't make it. Please don't order through Zomato while travelling or else you will also travel with hungry,1,2025-10-05 09:05:39,Vaddi Kishore,0,
Zomato,On time delivery with Good rates,5,2025-10-05 09:05:07,vyas mishra77,0,
Zomato,good,5,2025-10-05 09:04:53,Slvjewellers,0,
Zomato,worst app,1,2025-10-05 09:04:33,Aditya Bhoyar,0,
Zomato,good,5,2025-10-05 09:04:25,babaji eshwar rao,0,
Zomato,This app is good from siwwg,4,2025-10-05 09:02:35,Yugansh Yugansh Dhaterwal,0,
Zomato,excellent,5,2025-10-05 09:02:30,Dev Prajapati,0,
Zomato,good,5,2025-10-05 09:02:16,Vinayak Urankar,0,
Zomato,good service price is not good,4,2025-10-05 09:01:35,Sangeetha Sangeetha,0,
Zomato,Zomato Have A Very Good Service . I Am So Impressed From Zomato And Every Order Is Delivered On Time .,5,2025-10-05 08:59:47,kaushal singh,0,
Zomato,fantastic experience.,5,2025-10-05 08:59:34,Venugopal Umashankar,0,
Zomato,no service for vil lage areas worst aap,1,2025-10-05 08:56:12,Divakar Vishwakarma,0,
Zomato,very nice indeed,5,2025-10-05 08:55:31,Nc Edul,0,
Zomato,good service,5,2025-10-05 08:55:23,SRABANI GHOSH,0,
Zomato,fast,5,2025-10-05 08:53:46,supriya m,0,
Zomato,"Prices shown are 60-100 extra per item than the hotel menu price. After this they add delivery charge, GST, platform fee. It is very much better to go and bring the food items directly from the hotel",3,2025-10-05 08:53:16,Gangadhar M K,0,
Zomato,enjoy ur meal 🍴🍱with zomato,5,2025-10-05 08:52:18,Piyali Lawankar,0,
Zomato,worst app,1,2025-10-05 08:52:12,Aashi Choudhary,0,
Zomato,👍🏻,5,2025-10-05 08:51:20,Poorvika Poorvi,0,
Zomato,good service i really enjoyed it,5,2025-10-05 08:50:58,Gaurav Mishra,0,
Zomato,too late for delivery,1,2025-10-05 08:49:53,Jasmine Seth,0,
Zomato,good,5,2025-10-05 08:47:40,Harish Kumar,0,
Zomato,Good,5,2025-10-05 08:47:13,Balaji Rao,0,
Zomato,excellent,5,2025-10-05 08:47:08,Abhijit Giri,0,
Zomato,👌👌👌👌👌,5,2025-10-05 08:47:02,Deepak Kumar,0,
Zomato,The UI is tough to get used to and it's complicated but after I order everything is a breeze. I like it,4,2025-10-05 08:45:27,Khilit Savla,0,
Zomato,good,5,2025-10-05 08:44:07,Wasim Kuzzar,0,
Zomato,Make sure to deliver fast,5,2025-10-05 08:42:56,Sravankumar Maloth,0,
Zomato,Blunder ho rkha h bhai is app ka. 1 delivery ye time pe ni denge. Cold coffee order kroge hath me aega normal coffee. Hot Pizza order kroge hath me milega thanda pizza. Av 10minute se continue mujhe arriving in 17 minutes hi dikha rha. 38 minute ka delivery time tha inka and 33 minute hone pe v av inka 17 minutes dikha rha. Full scams kr rhe.Platform fees to lete hi h ab inhe priority delivery k naam pe v paisa chahye. sbse bekar food delivery app me shaamil hone k lye congratulations Zomato🙏🏻,1,2025-10-05 08:42:26,Niket The Explorer,0,
Zomato,good service,5,2025-10-05 08:42:18,Aditi Thakur,0,
Zomato,Good in all aspects,5,2025-10-05 08:41:43,sudheer kumar chukka,0,
Zomato,good,5,2025-10-05 08:41:13,Amir Saify,0,
Zomato,😭way of happiness,5,2025-10-05 08:40:52,Amisu Patel,0,
Zomato,Great,5,2025-10-05 08:40:20,Nitin Saini shab,0,
Zomato,best,5,2025-10-05 08:39:15,shital doiphode,0,
Zomato,Now this app is becoming money eating app today i ordered kichdi for someone else who was having fever but they selected wrong address automatically...although I ordered previously to the same address whithout changing it ...also the delivery guy asking 80 rs for extra 3km ...they cancelled my order without any refund thanks Now I deleted this app hopefully they will not able to extract more money from me,1,2025-10-05 08:38:18,Hemant Singh,0,
Zomato,"Experience has been pretty nice lately, it's too good I fear for my wallet actually 💀",4,2025-10-05 08:35:38,Lite (Shash),0,
Zomato,"Uninstallng the app from all of my devices and will never use this app, due to many consicutive bad delivery and customer care experiences. Zomato has become from best to a worst app from customer exeprience point of view.",1,2025-10-05 08:35:33,ABHISHEK SHARMA,0,
Zomato,nice app,5,2025-10-05 08:35:24,Jyoti ranjan Rout,0,
Zomato,🕺🏾,5,2025-10-05 08:34:42,Abhishek A L,0,
Zomato,very good,5,2025-10-05 08:34:41,mybusiness mydestiny,0,
Zomato,extra ordinary restaurant...always on time ....as well as delivery partner is very kind to customers.. thankyou excellent job by delta,5,2025-10-05 08:34:08,sunanda suman,0,
Zomato,good,4,2025-10-05 08:34:06,Venipriya Veni,0,
Zomato,good,5,2025-10-05 08:32:03,k suresh,0,
Zomato,Excellent options available and quickest possible delivery,5,2025-10-05 08:31:42,GAUTAM BANERJEE,0,
Zomato,very good,5,2025-10-05 08:31:08,Mithun jogi Ragunathan,0,
Zomato,good,5,2025-10-05 08:29:38,Munna Yadav,0,
Zomato,"The only reason i prefered zomato over Swiggy was text review. Now, they have removed it and that has made the restaurant choosing experience poor.",2,2025-10-05 08:29:29,umang,0,
Zomato,awesome,5,2025-10-05 08:29:25,Rima Dutta,0,
Zomato,Nice app,4,2025-10-05 08:29:21,Pandurang garud,0,
Zomato,Nice,5,2025-10-05 08:29:10,Munny teja,0,
Zomato,good experience,4,2025-10-05 08:29:00,Stuti Malhotra,0,
Zomato,food comes decently packed and warm,5,2025-10-05 08:28:31,Sangita Patil,0,
Zomato,"Never delivers on time. Even a 3km distance delivery shows 50 mins, which is further delayed.",2,2025-10-05 08:28:27,rajesh khetan,0,
Zomato,thik ho hai,3,2025-10-05 08:28:01,Chandan Kumar,0,
Zomato,amazing,4,2025-10-05 08:27:45,Nagajyothi Madepalli,0,
Zomato,good,5,2025-10-05 08:27:20,All IZZ WELL,0,
Zomato,Nice and very useful App,5,2025-10-05 08:26:09,Abhishek Sharma,0,
Zomato,zomato has changed the policy that customer are allowed to see real reviews of restaurants but not its not there ao we cant see the restaurants true ratings.,1,2025-10-05 08:26:04,Manpreet Singh,0,
Zomato,Zomato is fraud they mostly deliver the food from the place where they feel convenient to pick and not from the place from where you have ordered also they change the packing so that the customers don't get the clue,1,2025-10-05 08:25:08,Rohan Gupta,0,
Zomato,nice,5,2025-10-05 08:24:42,Neelamma 123,0,
Zomato,good,5,2025-10-05 08:23:46,srinivasa rao,0,
Zomato,ossm,5,2025-10-05 08:23:09,YOGESH JOSHI,0,
Zomato,very good delivery service but charges are a bit more,5,2025-10-05 08:22:47,Khoma Maya,0,
Zomato,Great food 😁,4,2025-10-05 08:22:39,Vashnavi dutta 7th d,0,
Zomato,Excellent Taste,5,2025-10-05 08:22:38,Ashish Ranjan,0,
Zomato,happy to order,5,2025-10-05 08:22:03,Bharath Sreedhar,0,
Zomato,ekdum sexy apo,5,2025-10-05 08:21:56,Global Documentary,0,
Zomato,delecious food,4,2025-10-05 08:21:47,Antony Alappatt,0,
Zomato,good,5,2025-10-05 08:21:40,Pritam Das,0,
Zomato,good,5,2025-10-05 08:21:39,Nidhi Tripathi,0,
Zomato,very good,5,2025-10-05 08:21:29,Mom Deb,0,
Zomato,if your order is has camed to your nearby they will send delivery guy for picking up second order and the order which can be delivered in 2min it will take 14 min also after taking their premium such a waste zomato,1,2025-10-05 08:20:27,Aditya Yadav,0,
Zomato,great 👍🏻,5,2025-10-05 08:19:59,Akash Kumar,0,
Zomato,very nice and fast delivery app,5,2025-10-05 08:19:38,Biswajit Kundu,0,
Zomato,good app,5,2025-10-05 08:19:16,Pavi anaamika,0,
Zomato,Can't even deliver food from 4kms away restaurants. All the time showing delivery partners not available. So Zomato is FORCING users to ORDER from PARTICULAR RESTAURANTS they have contracts with. Zomato Gold membership is completely waste and meaningless.,1,2025-10-05 08:19:10,K Pavan Kumar,0,
Zomato,very useful 👌 food delivery app,3,2025-10-05 08:17:10,Abhishek Kumar,0,
Zomato,thank you zomato for great offers,5,2025-10-05 08:16:50,VamsiKrishna Pasupuleti,0,
Zomato,order takes more than 45 min to deliver,1,2025-10-05 08:16:28,Sunitha Sunitha,0,
Zomato,very good service,5,2025-10-05 08:15:54,dr mahantesh Shiraganvi,0,
Zomato,👍👍👍,4,2025-10-05 08:15:42,Vaishnawee Singh,0,
Zomato,really nice app 👌,5,2025-10-05 08:14:57,abdul gulam,0,
Zomato,excellent experience and delicious food,5,2025-10-05 08:14:46,Shrinath Khot,0,
Zomato,Good 😊,5,2025-10-05 08:13:37,Riya Tantubai Roy,0,
Zomato,Nice 👍🏻,4,2025-10-05 08:13:35,SAMRAT BANERJEE,0,
