app,review,stars,at,userName,thumbsUpCount,replyContent
Swiggy,review give after order recieved,4,2025-10-04 03:43:16,RAVI SHANKAR SHUKLA,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,nice marketing experience,5,2025-10-04 03:42:30,Ajay kumar Bharati,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,very late,1,2025-10-04 03:27:08,Bogu Madhusudan patel,0,"Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue."
Swiggy,good,5,2025-10-04 03:26:33,Girish M,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,good,5,2025-10-04 02:38:42,Jitender Rajput,0,"Thank you for your excellent rating. Your feedback serves as a strong motivation for us to continue delivering exceptional service, which is our ongoing commitment. We hope you continue to enjoy Swiggy. 🧡
"
Swiggy,Last night I ordered food for dinner. I waited for a long time and tracked my order with the delivery boy and then suddenly it got cancelled without any notification or updates and it shows that order is cancelled by my side after Waiting for such long time why should I have to cancel it and for that they charged me for the fraud that happened to me.,1,2025-10-04 02:23:34,Nikhil Singh,0,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you."
Swiggy,"after waiting for an half hour, still i didn't recieve food and when i call them they canceled my order even though i did not get my payment back. so plz be aware people before ordering anything coz i have my worst experience here",1,2025-10-04 02:17:24,Ritika Singh,0,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed."
Swiggy,best delivery app,5,2025-10-04 02:02:08,manmohan negi,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,too much waiting ....recently order i placed 6:30 they delivered at 8:00 so bad not better than zomato,1,2025-10-04 01:59:07,sasi kala,0,"Hey there, we apologize for the inconvenience caused. We request you to kindly let us know more about the issue by writing to us at swiggysocial@swiggy.in from your registered email address, so we can look into it and have it fixed at the earliest."
Swiggy,not,1,2025-10-04 01:48:23,P Ganesh rathod,0,"Hi, please let us know how we can make our service better by writing to us at swiggysocial@swiggy.in from your registered email address."
Swiggy,Average company,3,2025-10-04 01:28:43,Geet Punjabi,0,"Thanks a bunch for your rating! We're on a mission to make every order a great one, so we'd love to hear more about your experience. Could you please email us the details at swiggysocial@swiggy.in? 😊
"
Swiggy,good,5,2025-10-04 01:04:23,HARISH REVANKAR,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,good,5,2025-10-04 00:31:16,Raju Raam,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,"even if I am connected with WiFi, swiggy gives me error, unexpected error. started hate this application.",2,2025-10-04 00:02:04,Steny Simon,0,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you."
Swiggy,good,2,2025-10-03 23:44:26,Liyakath Basha,0,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you."
Swiggy,horrible customer support and behavior of delivery agents,1,2025-10-03 23:41:39,Neelam Yadav,0,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services."
Swiggy,"the rider scolded me for taking time to come down from my hotel, the customer support lied to me by saying that I have not shared details of this misbehaviour",1,2025-10-03 23:32:57,abhinav sharma,0,"We sincerely apologize for the inconvenience you are experiencing. Please provide us with the order ID by sending an email to swiggysocial@swiggy.in, so that we may assist you in resolving this matter promptly.
"
Swiggy,ghatiya cash on delivery ni ara,1,2025-10-03 23:27:23,Shaziyakhan Shaziakhan,0,"Hi there, sorry for the inconvenience. Kindly help us with your registered details over an email to swiggysocial@swiggy.in and we will get this checked for you."
Swiggy,excellent,5,2025-10-03 22:40:29,Suvam Sarangi,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,"I don't want to give 1 star even Worst app ever, late night delivery are fraud in this app don't download cook Maggie at home instead of this app , they don't have delivery partners available",1,2025-10-03 22:28:34,Akshat Bajpai,0,"Hey there, that doesn't sound right. We would like to have this investigated. Please share the relevant order ID to swiggysocial@swiggy.in and we will assist you further in this regard."
Swiggy,very good app for food delivery,5,2025-10-03 22:19:13,Swarnava Deb,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,zero customer support.. orders are not delivered... closed restaurant are shown as active... very bad app use others,1,2025-10-03 22:08:24,Bharath Rao,0,"We're apologetic about this experience you've faced while ordering with us. Please write to us at swiggysocial@swiggy.in from your registered email address detailing your experience, so we can look into the issue and resolve it for you."
Swiggy,nice,5,2025-10-03 22:01:02,Prajeet prajapat,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,good app,5,2025-10-03 21:58:14,Taizul Haque,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,do some work on price it's to costly,5,2025-10-03 21:57:23,EXECUTIONER. GAMING,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,good morning 🌞,5,2025-10-03 21:50:59,Subho Jana,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,best,5,2025-10-03 21:44:32,Anurag Sidar,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,charged me extra for delivering quickly and took so much time to deliver and on top of that when I wanted to cancel because it was so delayed it's says we will apply cancellation fee. please use Zomato.,1,2025-10-03 21:29:54,Abhijeet Teli,0,"Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!"
Swiggy,5starrrrr,5,2025-10-03 21:20:02,Chandan Kumar,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,very poor no one order this app anyone I am waiting for 2 hours the food is not received very poor and very bad,1,2025-10-03 21:18:43,Raghul Kutty,0,"Hi, we are sorry about the sub-par experience you had faced while ordering with us. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better."
Swiggy,time to uninstall these food delivery commercial apps... they're playing with our hunger and patience... waited for 2.hrs for the food ordered... estimated time is 30-40 mins... delivery guy or restaurant not! picking the call... for selling the delivery pass swiggy is doing these cheap things...,1,2025-10-03 21:12:55,JAIHIND INDIA,0,"Hey there, we would like to get this checked to see what went wrong. Kindly help us with your registered details at swiggysocial@swiggy.in and we will do what it takes to turn this around!"
Swiggy,I am order 5 burger but received only four burgers chor hai sab,1,2025-10-03 21:10:50,Saurav Kumar,0,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services."
Swiggy,"I ordered veg chaap and delivered non veg something I didn't know what was it and when I call the customer care they said"" sir we can't do anything please order another chaap please"" worst app 455 rupees waste on my first order on swiggy shame on you swiggy 🤬🤬🤬",1,2025-10-03 21:09:25,Devansh Vashistha,0,"Hey, we're sorry for the inconvenience caused. Kindly drop us an email at swiggysocial@swiggy.in from your registered email address regarding the same, and we'll work on fixing the issue asap."
Swiggy,Delivery is not good. I order my food for an hour but it was not delivered after an hour . when I order my food app will show that your food is delivered in 12 minutes but still not delivered,1,2025-10-03 21:06:14,Shübhåjït Mondal,0,"Hey, we're sorry for the inconvenience caused. Kindly drop us an email at swiggysocial@swiggy.in from your registered email address regarding the same, and we'll work on fixing the issue asap."
Swiggy,issues are not resolved by the team . customer support assistant are not good talk . and delivery time is 50 mins .,1,2025-10-03 20:59:43,Saurabh khoke,0,"Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue."
Swiggy,very bad,1,2025-10-03 20:52:46,Anish Kundu,0,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better."
Swiggy,very good,5,2025-10-03 20:48:24,Kamran Khan,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,outstanding khana,5,2025-10-03 20:47:12,Samiul Gaji,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,🥰🥰🥰🥰🥳,5,2025-10-03 20:35:44,revati Pawar,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,waste service of the Swiggy customer care and partner of Swiggy resturant... if we cancel the order the will charge.. cancellation fess....but Swiggy resturant cancel the order the will not pay extra amount to use... this the Swiggy waste policy....and very good service of customer care agent....we send one there will reply after 5 to 15 mints.... excellent service of customer...,1,2025-10-03 20:28:43,Farzan Begum,0,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better."
Swiggy,bad experience do not ani oders,1,2025-10-03 20:27:37,GOPAL MUSALE,0,"Hey there, that doesn't sound right. We would like to have this investigated. Please share the relevant order ID to swiggysocial@swiggy.in and we will assist you further in this regard."
Swiggy,nice,2,2025-10-03 20:22:06,Ch Daya363,0,"Hi, please let us know how we can make our service better by writing to us at swiggysocial@swiggy.in from your registered email address."
Swiggy,ashish patel,5,2025-10-03 20:18:59,Ashish Kumar Singh,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,nice,5,2025-10-03 20:16:48,Pinku Kashyap,0,"Hi there! Thank you so much for the excellent rating. We're absolutely thrilled, and it inspires us to keep delivering exceptional service. Keep Swiggying! 🧡✨
"
Swiggy,worst app they just know to sell their membership and fool the consumer. Zomato is 1000 times better than this never going to use Swiggy ever,1,2025-10-03 20:16:15,Sweta Singh,0,"Hey there, we apologize for the inconvenience caused. We request you to kindly let us know more about the issue by writing to us at swiggysocial@swiggy.in from your registered email address, so we can look into it and have it fixed at the earliest."
Swiggy,good,5,2025-10-03 20:12:52,Bapi Biswas,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,good,3,2025-10-03 20:12:45,Vikas Singh,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,after waiting for 1 hour order get canceled! happend with me two times! very bad customer care response they just keep your phone on hold! worst app for food delivery,1,2025-10-03 20:11:07,Divyansh Shrivastava,0,"We're apologetic about this experience you've faced while ordering with us. Please write to us at swiggysocial@swiggy.in from your registered email address detailing your experience, so we can look into the issue and resolve it for you."
Swiggy,nice work 👍,5,2025-10-03 20:09:46,Alex D,0,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂
Swiggy,bekar h Swiggy jab order dena nhi hota to accept kyu krte ho order,1,2025-10-03 20:08:51,Vinay Pant,0,"Hi there, we get your disappointment with the order. We request you to kindly share your order ID with us over an email to Swiggysocial@swiggy.in and allow us the chance to have this checked and get back to you."
Swiggy,nice,5,2025-10-03 20:06:45,hiren harvani,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,this always happens the delivery is way late than the time told to be delivered I have ordered many time it's not one time issue this happens always I order ice cream at 11:30 smthin it showed it will deliver in 30 mins and it's 1:30 and my order is still not here,1,2025-10-03 20:04:50,Disha Jain,0,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services."
Swiggy,Good,5,2025-10-03 20:03:49,Manisha Mishra,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,i had ordered on swiggy and order not delivered by delivery partner,1,2025-10-03 19:54:33,Gaurav Devare,0,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you."
Swiggy,very good app😍😍,5,2025-10-03 19:49:36,Samarth,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,good,5,2025-10-03 19:45:40,Suraj Shandilya,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,😲,5,2025-10-03 19:31:27,saptam Saha,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,good,5,2025-10-03 19:31:01,Govind kumar,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,Too many ads. Too annoying to trick users to click ads. Block screen. Button to close ads is smaller than the 🍌 of the developers to trick us into clicking the ad.,1,2025-10-03 19:28:32,Gajendra Ambi,0,"We sincerely apologize for the inconvenience you are experiencing. Please provide us with the order ID by sending an email to swiggysocial@swiggy.in, so that we may assist you in resolving this matter promptly.
"
Swiggy,Good,5,2025-10-03 19:28:04,vinodh Kumar,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,fasting,5,2025-10-03 19:25:17,Ansari Mantasha,0,"Thank you for your excellent rating. Your feedback serves as a strong motivation for us to continue delivering exceptional service, which is our ongoing commitment. We hope you continue to enjoy Swiggy. 🧡
"
Swiggy,nice,1,2025-10-03 19:24:18,Sonu choudhary Sonu choudhary,0,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services."
Swiggy,Ok,1,2025-10-03 19:23:00,Md Afridi,0,"We sincerely apologize for the inconvenience you are experiencing. Please provide us with the order ID by sending an email to swiggysocial@swiggy.in, so that we may assist you in resolving this matter promptly.
"
Swiggy,good,5,2025-10-03 19:22:39,Rowdy boy Giri,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,good,5,2025-10-03 19:15:46,vinod katariya 0007,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,"After 2 days of stuffs the support team is claiming the fault of the delivery partner even though I cancelled the order myself. for real a proper violation of customer right,since I paid the wholesome money and even didn't get the service.",1,2025-10-03 19:07:36,Manish Katharia,0,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better."
Swiggy,worst in jodhpur 👎,1,2025-10-03 19:07:25,Mahesh Wali,0,"Hi, please let us know how we can make our service better by writing to us at swiggysocial@swiggy.in from your registered email address."
Swiggy,good food very swadist,5,2025-10-03 19:06:28,Chandu Kumeti,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,op,5,2025-10-03 19:06:02,Bikram Barman,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,Friends I will suggest pls don't use Swiggy for any of this product because they r fraud. On the train i have ordered Biryani and Dal makhani and nana but I only received Dal makhani and nana. after that I raised a complaint and they said we could proceed with the refund.,1,2025-10-03 19:03:34,Ankit Kankaria,0,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed
Swiggy,guuuuuuu,1,2025-10-03 18:59:00,durgesh kumar,0,"We sincerely apologize for the inconvenience you are experiencing. Please provide us with the order ID by sending an email to swiggysocial@swiggy.in, so that we may assist you in resolving this matter promptly.
"
Swiggy,good,5,2025-10-03 18:57:17,Sudip das,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,"A useless App , sometimes waiting periods go beyond 30 mins with a change in Menu",1,2025-10-03 18:56:47,Varun Bhardwaj,0,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services."
Swiggy,super 👍🏻,5,2025-10-03 18:55:40,Krishna Kilimi,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,DEEPLY DISAPPOINTED AS SWIGGY ONE MEMEBER JUST NOT ACCEPTABLE AND WILL NEVER ORDER AGAIN.,1,2025-10-03 18:54:00,Abhishek Mazumdar,0,"Hi, we are sorry about the sub-par experience you had faced while ordering with us. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better."
Swiggy,they are looting people by providing false and incomplete information at their application. received mysore pak at 183 rs per piece from swiggy and the denied to cancel the order and to refund also.,1,2025-10-03 18:52:55,Sahil Pathak,0,"Hey, we're sorry for the inconvenience caused. Kindly drop us an email at swiggysocial@swiggy.in from your registered email address regarding the same, and we'll work on fixing the issue asap."
Swiggy,buy 1 get 1 offer ke naam pe yeh 1 hi pizza bhej rhe hai ispe se yeh froud kar rhe hai😡😡,1,2025-10-03 18:51:17,Divisha Kumari,0,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed."
Swiggy,number one fraud company. showing 10mnts since forty minutes... my foot company,1,2025-10-03 18:49:41,A V Ravi Kiran,0,"Hey, we're sorry for the inconvenience caused. Kindly drop us an email at swiggysocial@swiggy.in from your registered email address regarding the same, and we'll work on fixing the issue asap."
Swiggy,nice.. 👍,5,2025-10-03 18:41:23,Pooja Singh,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,best services,5,2025-10-03 18:22:47,Uma Rani,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,very good to give,4,2025-10-03 18:17:53,Dinesh Ma,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,too late,1,2025-10-03 18:16:16,ratan chatterjee,1,"Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue."
Swiggy,lovely,5,2025-10-03 18:15:50,Vivek Rathod,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,Great 👍,5,2025-10-03 18:12:16,Swara Pandey,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,wow super,5,2025-10-03 18:10:22,Chandru A,0,"Hello! We appreciate the fantastic rating. Your feedback motivates us to keep providing outstanding service, as we always strive to do. Keep enjoying Swiggy. 🧡
"
Swiggy,worst customer service experience with Swiggy,1,2025-10-03 18:01:31,Mohd Kaif,1,That doesn't seem right. Kindly help us with more details of this concern by writing to us at swiggysocial@swiggy.in from your registered email ID and we'll get this checked right away for you.
Swiggy,very nice,5,2025-10-03 18:01:15,Om Das,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,I have ordered food from the restaurant which isv3km away and it was not delivered even after 2hrs 30mins. no proper response from customer care after 2hrs 30mins order got cancelled. frustrated with the service. Worst service,1,2025-10-03 17:57:10,Veeralakshmi S,1,"Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!"
Swiggy,very disappointed,1,2025-10-03 17:56:48,Lipika Jena,1,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services."
Swiggy,nice,5,2025-10-03 17:56:21,gaurav Salvi,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,good,5,2025-10-03 17:51:18,Manpreet Kaur,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,fudu compney jis km k bara ma he nahi pta h,1,2025-10-03 17:50:00,VIKASH MASHE,1,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services."
Swiggy,"I was promised a sum of 100₹ for next order and a 75₹ for an order above certain amount yet you have failed to deliver that promise , this is a blatant act of betrayal and misleading a consumer is a punishable offence under law and considered a malpractice, this is such a disappointment , moreover a disgrace upon an platform which has been serving people since over a decade.....if are unable to or unwilling or maybe just don't after all who cares but to mislead and cheat is very bad on your part",2,2025-10-03 17:49:19,Pavan Sai,1,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you."
Swiggy,isse jyada ghatiya service kisi app ki nhi h literally pichle 3 orders se sirf ghatiya service hi mili h order krne k 35 minutes baad apne aap order cancel kr dete h jbki vo order 20 minutes m deliver hona chahiye tha pizza order kiya toh pura jala hua bhej diya na koii refund kiya koii zimmedari nhi h inki 3rd class service,1,2025-10-03 17:42:23,Bhumika Chugh,1,"Hey, we're sorry for the inconvenience caused. Kindly drop us an email at swiggysocial@swiggy.in from your registered email address regarding the same, and we'll work on fixing the issue asap."
Swiggy,well Work.,5,2025-10-03 17:41:20,Hari Gudiya,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,too costly through this app,1,2025-10-03 17:39:33,Meethu BM,1,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed."
Swiggy,Swiggy coustomer care not responding call and service not timely,1,2025-10-03 17:39:04,Atul singh,1,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed."
Swiggy,vachheta saurav,2,2025-10-03 17:38:46,Saurav Vachheta,1,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you."
Swiggy,good offers,5,2025-10-03 17:38:32,gayathri priya,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,good,5,2025-10-03 17:38:09,Meena,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,one of the worst apps I have ever used not recommended at all food was delivered after 1 hour of order placement while it was showing me only 30 mins and the attitude of customer care is on Himalaya's they forgot we have many other apps to order the food my guests left my house without eating anything i felt very sad about it I recommend zomato over this app,1,2025-10-03 17:35:44,Its Me,1,That doesn't seem right. Kindly help us with more details of this concern by writing to us at swiggysocial@swiggy.in from your registered email ID and we'll get this checked right away for you.
Swiggy,nice,5,2025-10-03 17:34:26,Shiva Charan,0,"Hi there, thank you for the excellent rating. This will inspire us to continue delivering exceptional service as we always do."
Swiggy,3rd class service app i clearly mentioned that i need plates and cutlery but noone taken it seriously i complaint on Swiggy support team does misbehaved and cancelled the order and added all amount in my account for next order 3rd class cheap service provider uninstall this app please be aware regarding the same,1,2025-10-03 17:33:57,Kanav Sharma,0,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services."
Swiggy,food delivery was not what I ordered,1,2025-10-03 17:32:48,Sujit Varkey,0,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed."
Swiggy,nice and very help full 😄 Swiggy love IT,5,2025-10-03 17:32:23,Noor Jahan,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,good 😊,4,2025-10-03 17:30:53,Sunil bhai Sunil bhai,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,good 👌,5,2025-10-03 17:30:53,Priyanka Saw,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,"Great Service, you provide food to old aged people at the convenience of their home. Lot of gratitude and thanks to Swiggy and your delivery boys.",5,2025-10-03 17:30:30,Shanaz uniza,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,good sabash 🥰,5,2025-10-03 17:30:09,Jobin jacob,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,The very best app,3,2025-10-03 17:24:58,Vinoth Vinoth,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,osam service thenks Swiggy,5,2025-10-03 17:23:47,Taskeen Khanam,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,nice,3,2025-10-03 17:22:58,Rajiv Kumar,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,fantastic,5,2025-10-03 17:22:08,PRAMOD KUMAR,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,these guys are doing scam along with restaurants by missing the items intentionally and robbing money from the customers. pls go for walk and get or zomato or any other app. beggers of beggers.,1,2025-10-03 17:20:42,G Dhananjaya,0,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed."
Swiggy,"Very fast and comfortable to operate, thank you this was me giving review in 2019. Now, in 2025, today I see the service has gone down drastically. it's not first time...repeatedly Swiggy doesn't collect orders on time and the restaurants do not give after collecting time....thereby Swiggy is not able to deliver on time as mentioned. We have to finally cancel the order. The clash between Swiggy and the Restaurant or eatery is resulting in we not getting our food on time. Worst service.",1,2025-10-03 17:20:06,Sreeveni V,0,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed."
Swiggy,ask,4,2025-10-03 17:18:36,Kartik Shaw,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,nice work,5,2025-10-03 17:14:54,rahul kumar,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,nice,5,2025-10-03 17:14:50,Savita Patole,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
Swiggy,Nice 👍,4,2025-10-03 17:12:17,mithun Suku,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better."
